participant_id,behavior,gaze_angle_x_kurt,AU01_r_min,AU01_r_mean,AU01_r_stdev,AU02_r_min,AU02_r_mean,AU02_r_stdev,AU04_r_stdev,AU05_r_min,AU05_r_max,AU05_r_mean,AU05_r_stdev,AU06_r_min,AU06_r_max,AU06_r_mean,AU06_r_stdev,AU07_r_min,AU07_r_mean,AU07_r_stdev,AU09_r_min,AU09_r_mean,AU09_r_stdev,AU09_r_skew,AU10_r_min,AU10_r_mean,AU10_r_stdev,AU12_r_min,AU12_r_mean,AU12_r_stdev,AU14_r_min,AU14_r_mean,AU14_r_stdev,AU15_r_min,AU15_r_max,AU15_r_mean,AU15_r_stdev,AU17_r_min,AU17_r_mean,AU17_r_stdev,AU17_r_skew,AU20_r_min,AU20_r_max,AU20_r_mean,AU20_r_stdev,AU23_r_min,AU23_r_max,AU23_r_mean,AU23_r_stdev,AU23_r_skew,AU25_r_min,AU25_r_max,AU25_r_mean,AU25_r_stdev,AU25_r_skew,AU26_r_min,AU26_r_max,AU26_r_mean,AU26_r_stdev,AU26_r_skew,AU45_r_min,AU45_r_max,AU45_r_mean,AU45_r_stdev,LWrist_skew,MidHip_skew,MidHip_kurt,RHip_skew,RHip_kurt,RKnee_skew,RKnee_kurt,RAnkle_skew,RAnkle_kurt,LHip_skew,LHip_kurt,LKnee_skew,LKnee_kurt,LAnkle_skew,LAnkle_kurt,LBigToe_skew,LBigToe_kurt,LSmallToe_skew,LSmallToe_kurt,LHeel_skew,LHeel_kurt,RBigToe_skew,RBigToe_kurt,RSmallToe_skew,RSmallToe_kurt,RHeel_skew,RHeel_kurt,Wrist_L_max,Thumb1_L_max,Thumb2_L_max,Thumb3_L_max,Thumb4_L_max,Index1_L_max,Index2_L_max,Index3_L_max,Index4_L_max,Middle1_L_max,Middle2_L_max,Middle3_L_max,Middle4_L_max,Ring1_L_max,Ring2_L_max,Ring3_L_max,Ring4_L_max,Pinky1_L_max,Pinky2_L_max,Pinky3_L_max,Pinky4_L_max,Wrist_R_max,Wrist_R_skew,Wrist_R_kurt,Thumb1_R_min,Thumb1_R_max,Thumb1_R_skew,Thumb1_R_kurt,Thumb2_R_max,Thumb2_R_skew,Thumb2_R_kurt,Thumb3_R_min,Thumb3_R_max,Thumb3_R_skew,Thumb3_R_kurt,Thumb4_R_min,Thumb4_R_max,Thumb4_R_skew,Thumb4_R_kurt,Index1_R_max,Index1_R_skew,Index1_R_kurt,Index2_R_min,Index2_R_max,Index2_R_skew,Index2_R_kurt,Index3_R_min,Index3_R_max,Index3_R_skew,Index3_R_kurt,Index4_R_min,Index4_R_max,Index4_R_skew,Index4_R_kurt,Middle1_R_min,Middle1_R_max,Middle1_R_skew,Middle1_R_kurt,Middle2_R_min,Middle2_R_max,Middle2_R_skew,Middle2_R_kurt,Middle3_R_min,Middle3_R_max,Middle3_R_skew,Middle3_R_kurt,Middle4_R_min,Middle4_R_max,Middle4_R_skew,Middle4_R_kurt,Ring1_R_min,Ring1_R_max,Ring1_R_skew,Ring1_R_kurt,Ring2_R_min,Ring2_R_max,Ring2_R_skew,Ring2_R_kurt,Ring3_R_min,Ring3_R_max,Ring3_R_skew,Ring3_R_kurt,Ring4_R_max,Ring4_R_skew,Ring4_R_kurt,Pinky1_R_min,Pinky1_R_max,Pinky1_R_skew,Pinky1_R_kurt,Pinky2_R_min,Pinky2_R_max,Pinky2_R_skew,Pinky2_R_kurt,Pinky3_R_min,Pinky3_R_max,Pinky3_R_stdev,Pinky3_R_skew,Pinky3_R_kurt,Pinky4_R_min,Pinky4_R_max,Pinky4_R_skew,Pinky4_R_kurt
2,3,-0.654825,0.0,0.0506,0.087398,0.0,0.0742,0.155118,0.29322600000000004,0.0,1.22,0.2656,0.394814,0.0,0.0,0.0,0.0,0.0,0.0378,0.122945,0.0,0.0,0.0,0.0,0.3,0.9024,0.29825,0.0,0.072,0.15018399999999998,0.0,0.3564,0.366259,0.0,1.71,0.4136,0.41563199999999995,0.0,1.339,0.749975,0.281767,0.0,0.55,0.1378,0.194625,0.0,1.31,0.3836,0.41208199999999995,0.6924140000000001,0.0,1.62,0.881,0.484441,-0.261477,0.0,3.94,1.0774,1.019421,1.189396,0.0,0.24,0.0144,0.049038,1.221789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
2,1,-0.803197,0.0,0.0648,0.108482,0.0,0.2896,0.47768999999999995,0.31201100000000004,0.0,1.16,0.3822,0.347752,0.0,0.0,0.0,0.0,0.0,0.003,0.011995,0.0,0.2306,0.40731300000000004,1.5411190000000001,0.0,0.7618,0.528806,0.0,0.0324,0.082402,0.0,0.1772,0.32318600000000003,0.0,1.05,0.1372,0.246337,0.0,0.7698,0.383158,0.048918,0.0,0.57,0.08,0.1353,0.0,1.0,0.1962,0.331225,1.400667,0.04,2.42,0.8428,0.7049300000000001,0.793393,0.0,1.25,0.5132,0.382833,0.38669899999999996,0.0,1.13,0.1718,0.298388,1.039565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,-7.0710679999999995,50.0,233.91529300000002,735.0,-7.0710679999999995,50.0,735.0,-7.0710679999999995,50.0,221.714854,735.0,-7.0710679999999995,50.0,173.01249099999998,735.0,-7.0710679999999995,50.0,735.0,-7.0710679999999995,50.0,172.98819699999999,735.0,-7.0710679999999995,50.0,167.625303,735.0,-7.0710679999999995,50.0,158.719855,735.0,-7.0710679999999995,50.0,220.764667,735.0,-7.0710679999999995,50.0,200.607191,735.0,-7.0710679999999995,50.0,178.53731499999998,735.0,-7.0710679999999995,50.0,172.620919,735.0,-7.0710679999999995,50.0,223.461094,735.0,-7.0710679999999995,50.0,201.629595,735.0,-7.0710679999999995,50.0,168.600652,735.0,-7.0710679999999995,50.0,735.0,-7.0710679999999995,50.0,223.516894,735.0,-7.0710679999999995,50.0,201.961961,735.0,-7.0710679999999995,50.0,186.994869,735.0,77.499629,-7.0710679999999995,50.0,173.50999,735.0,-7.0710679999999995,50.0
2,2,-0.023147,0.0,0.2184,0.189966,0.0,0.3952,0.47479,0.500703,0.0,0.81,0.1186,0.22315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.5091289999999999,1.3166129999999998,0.01,1.011,0.664257,0.0,0.4946,0.45246800000000004,0.0,0.2412,0.370265,0.0,1.17,0.2448,0.26710300000000003,0.0,0.6324,0.505684,0.809753,0.0,1.0,0.1808,0.296929,0.0,1.99,0.3552,0.611993,1.55716,0.0,2.2,0.9348,0.735317,-0.066964,0.0,1.88,0.5384,0.588597,0.8080890000000001,0.0,0.94,0.2516,0.344172,-0.552527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
2,3,-1.520378,0.0,0.6172,0.359047,0.0,0.9958,1.085066,0.282061,0.0,1.68,0.5882,0.5227350000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4108,0.36178,0.567172,0.0,0.4826,0.610867,0.0,0.1338,0.213837,0.0,0.0232,0.063001,0.0,1.11,0.2516,0.391164,0.0,1.408,0.6758430000000001,-0.5884689999999999,0.0,0.35,0.0354,0.082219,0.0,0.8,0.0886,0.183303,2.482005,0.0,1.74,0.4914,0.530779,0.8783129999999999,0.0,2.04,0.7354,0.576907,0.63951,0.0,0.0,0.0,0.0,-0.23403600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
2,3,-2.008206,0.0,0.4134,0.34560599999999997,0.0,0.0438,0.127101,0.348087,0.0,0.76,0.1198,0.237972,0.0,0.04,0.0008,0.005657,0.0,0.0048,0.016443,0.0,0.0642,0.103689,1.422714,0.0,0.1046,0.254865,0.0,0.01,0.032451,0.0,0.0226,0.085495,0.0,1.9,0.4232,0.5814,0.0,0.8194,0.568515,-0.011849,0.0,0.55,0.0396,0.109152,0.0,0.67,0.0404,0.13584100000000002,3.591822,0.0,2.14,0.5982,0.615121,0.9685379999999999,0.0,2.29,0.934,0.6553359999999999,0.605912,0.0,0.89,0.1816,0.267104,-1.342028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,-1.55966,0.46950699999999995,157.667787,735.0,-1.5683,0.50972,735.0,-1.577785,0.553138,87.579764,735.0,-1.5915110000000001,0.615258,68.29573,735.0,-1.5799729999999998,0.564353,735.0,-1.584419,0.583495,84.954769,735.0,-1.599256,0.6489590000000001,63.919509,735.0,-1.5942180000000001,0.626667,49.149144,735.0,-1.5873959999999998,0.596933,112.68059199999999,735.0,-1.580459,0.565891,77.033151,735.0,-1.5785209999999998,0.556703,57.735524,735.0,-1.573882,0.535377,50.556089,735.0,-1.5685209999999998,0.5108060000000001,118.495157,735.0,-1.575964,0.545569,80.84416800000001,735.0,-1.5680459999999998,0.508764,62.596247,735.0,-1.5637510000000001,0.48861400000000005,735.0,-1.5589389999999999,0.465947,121.629029,735.0,-1.569412,0.5153949999999999,87.942549,735.0,-1.568352,0.510318,75.362409,735.0,254.268517,-1.565539,0.49708,65.47565,735.0,-1.564201,0.49076400000000003
2,3,5.113322,0.0,0.223,0.252758,0.0,0.018,0.065559,0.23229699999999998,0.0,0.0,0.0,0.0,0.0,0.22,0.0292,0.060368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078,0.336557,0.0,0.0492,0.070735,0.0,0.184,0.251575,0.0,1.38,0.4784,0.352335,0.0,0.3116,0.43261099999999997,0.796184,0.0,1.83,0.622,0.433825,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0576,0.12934,2.4164779999999997,0.0,0.38,0.052,0.113533,2.058359,0.0,1.1,0.1754,0.267835,0.012793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.601242,-1.708109,146.377088,735.0,0.601351,-1.7081330000000001,735.0,0.600433,-1.707927,86.846517,735.0,0.599833,-1.707803,67.840299,735.0,0.598595,-1.707496,735.0,0.599351,-1.7076310000000001,55.288103,735.0,0.598813,-1.7075630000000002,44.3208,735.0,0.599589,-1.707816,37.273138,735.0,0.599824,-1.7078389999999999,79.948198,735.0,0.5978479999999999,-1.70712,52.40769,735.0,0.600016,-1.707817,43.675796999999996,735.0,0.60054,-1.707968,36.201966999999996,735.0,0.599958,-1.70786,79.799357,735.0,0.5956229999999999,-1.706332,54.66634200000001,735.0,0.5956060000000001,-1.706969,48.199186,735.0,0.5992270000000001,-1.7077189999999998,735.0,0.599772,-1.707831,77.47799300000001,735.0,0.59823,-1.7070619999999999,62.62115,735.0,0.591911,-1.7059939999999998,56.72150799999999,735.0,320.416791,0.596912,-1.707238,53.602199,735.0,0.594853,-1.7071509999999999
2,3,-1.7826830000000002,0.0,0.2908,0.430841,0.0,0.0096,0.027402,0.24832800000000002,0.0,0.0,0.0,0.0,0.0,0.01,0.0002,0.0014140000000000001,0.0,0.0008,0.003959000000000001,0.0,0.0524,0.12151400000000001,2.0505009999999997,0.0,0.5518,0.48550699999999997,0.0,0.0574,0.096337,0.0,0.322,0.498496,0.0,1.22,0.5098,0.535181,0.0,1.7316,1.701057,0.067103,0.0,2.26,0.718,0.768702,0.0,0.68,0.0902,0.172325,1.949496,0.0,0.5,0.1062,0.142584,1.245479,0.0,2.07,0.2058,0.5030319999999999,2.867028,0.0,0.92,0.0678,0.175351,0.069172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,-0.16562000000000002,-2.0563919999999998,147.164632,735.0,-0.165576,-2.0564720000000003,735.0,-0.165881,-2.055942,88.062078,735.0,-0.166028,-2.055687,65.244011,735.0,-0.1664,-2.055042,735.0,-0.165602,-2.0564240000000003,64.796841,735.0,-0.165743,-2.056171,50.476561,735.0,-0.165631,-2.056372,50.345411,735.0,-0.165638,-2.0563599999999997,111.333478,735.0,-0.165666,-2.056309,70.67294100000001,735.0,-0.165543,-2.0565290000000003,55.174057999999995,735.0,-0.16558399999999998,-2.0564560000000003,55.878648999999996,735.0,-0.165548,-2.05652,126.068081,735.0,-0.165598,-2.0564299999999998,84.01013,735.0,-0.167072,-2.053702,64.576099,735.0,-0.166391,-2.054977,735.0,-0.16684200000000002,-2.054154,137.96999,735.0,-0.16558499999999998,-2.056455,112.319185,735.0,-0.166527,-2.05476,85.92032900000001,735.0,313.963884,-0.168925,-2.050441,79.676191,735.0,-0.170457,-2.047603
2,3,3.7552830000000004,0.0,0.2486,0.197143,0.0,0.0508,0.076046,0.302027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898,0.25359,0.0,0.0098,0.031330000000000004,4.444652,0.0,0.318,0.303779,0.0,0.009,0.037485000000000004,0.0,0.0288,0.081256,0.0,1.61,0.229,0.394111,0.62,2.0208,0.7818729999999999,0.238677,0.0,1.88,0.4472,0.581908,0.0,1.17,0.2144,0.31706,1.327972,0.0,1.4,0.5912,0.41511099999999995,0.217229,0.0,3.92,1.2466,1.2532780000000001,0.568441,0.0,0.41,0.0168,0.061956,2.436721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
2,3,-0.7954899999999999,0.09,0.4316,0.22122399999999998,0.0,0.1156,0.156638,0.18368299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2498,0.24058200000000002,0.0,0.0026,0.013219,5.240031,0.0,0.202,0.199551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.411,0.414292,0.41,1.548,0.592518,0.129639,0.0,0.67,0.0896,0.164911,0.0,0.51,0.0846,0.161147,1.7419080000000002,0.0,1.37,0.4554,0.40613299999999997,0.5716100000000001,0.0,2.85,1.1542,0.979036,0.050907,0.0,0.86,0.1066,0.22145700000000001,-0.5149560000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
2,3,1.873507,0.14,0.4812,0.214948,0.0,0.1464,0.21435,0.203062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.309277,0.0,0.0236,0.057703,2.219309,0.0,0.2688,0.17216099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.2538,0.38677,0.52,1.4462,0.5252979999999999,0.128182,0.0,0.55,0.0386,0.107305,0.0,0.53,0.0568,0.136553,2.511362,0.0,1.38,0.6016,0.480919,-0.025084,0.0,4.21,1.4926,1.457091,0.500149,0.0,0.88,0.1482,0.211811,1.371668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
2,3,2.502045,0.5,0.8658,0.15225,0.0,0.2416,0.335647,0.360568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.116882,0.0,0.0,0.0,0.0,0.0,0.3956,0.25099099999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.3776,0.5115310000000001,0.47,1.6812,0.745322,0.307525,0.0,0.43,0.033,0.07707,0.0,0.84,0.0738,0.19883199999999998,2.933794,0.0,1.35,0.8022,0.37846799999999997,-0.77036,0.0,3.99,1.0676,1.2808629999999999,0.919308,0.0,0.33,0.0344,0.0736,2.485171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
2,3,-1.439236,0.0,0.0752,0.22082600000000002,0.0,0.0412,0.175786,0.692293,0.0,0.94,0.1062,0.24301599999999998,0.0,0.64,0.0568,0.156407,0.0,0.0,0.0,0.0,0.1902,0.269841,1.151256,0.0,0.097,0.198939,0.0,0.4574,0.5719989999999999,0.0,0.8682,0.8868440000000001,0.0,2.76,0.528,0.77047,0.0,0.0972,0.14388299999999998,1.289733,0.0,0.72,0.0468,0.15321600000000002,0.0,2.53,0.6336,0.7360760000000001,1.235971,0.0,2.42,0.5554,0.7337520000000001,1.119305,0.0,1.42,0.2776,0.37827,1.303301,0.0,0.71,0.097,0.197972,-1.252718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
2,3,-0.5306109999999999,0.0,0.0862,0.104859,0.0,0.0108,0.033977,0.8555,0.0,0.0,0.0,0.0,0.0,0.05,0.003,0.011995,0.0,0.0674,0.177681,0.0,0.0448,0.121206,3.404921,0.0,0.6398,0.552868,0.0,0.126,0.295048,0.0,0.425,0.594338,0.0,2.31,0.4356,0.606681,0.0,1.0244,0.9737709999999999,0.23460599999999998,0.0,1.31,0.2956,0.395759,0.0,2.01,0.5104,0.6514939999999999,0.9279639999999999,0.0,3.08,0.4394,0.7142729999999999,2.5916580000000002,0.0,4.24,0.5966,0.959627,2.367578,0.0,0.14,0.0108,0.033797,-0.133799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,735.0,735.0,0.0,0.0,0.0,735.0,735.0,0.0,0.0
